Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684484629.3448055	0	3	0.0
1684484629.9800603	3	756	0.93
1684484630.638454	4	1006	1.24
1684484631.3159118	4	1236	1.52
1684484631.9787276	2	1424	1.75
1684484632.6192682	27	1998	2.46
1684484633.308461	28	1998	2.46
1684484633.9897757	47	1998	2.46
1684484634.6315062	45	1998	2.46
1684484635.2994382	29	1998	2.46
1684484635.933428	48	1998	2.46
1684484636.5971754	41	1998	2.46
1684484637.2557473	47	1998	2.46
1684484637.8953447	28	1998	2.46
1684484638.5340955	48	1998	2.46
1684484639.187501	29	1998	2.46
1684484639.8203776	45	1998	2.46
1684484640.4548826	42	1998	2.46
1684484641.1084018	46	1998	2.46
1684484641.7444727	49	1998	2.46
1684484642.395208	33	1998	2.46
1684484643.0278265	35	1998	2.46
1684484643.6582854	48	1998	2.46
1684484644.2898405	48	1998	2.46
1684484644.9197786	35	1998	2.46
1684484645.5565383	48	1998	2.46
1684484646.1933115	29	1998	2.46
1684484646.8390982	29	1998	2.46
1684484647.4937484	30	1998	2.46
1684484648.1269195	49	1998	2.46
1684484648.7613077	33	1998	2.46
1684484649.4180892	37	1998	2.46
1684484650.0525815	40	1998	2.46
1684484650.6836407	48	1998	2.46
1684484651.3363743	33	1998	2.46
1684484651.968085	48	1998	2.46
1684484652.6018941	33	1998	2.46
1684484653.2383227	42	1998	2.46
1684484653.8916245	41	1998	2.46
1684484654.5267599	48	1998	2.46
1684484655.157768	34	1998	2.46
1684484655.7928953	48	1998	2.46
1684484656.4250154	31	1998	2.46
1684484657.0565343	35	1998	2.46
1684484657.6948442	42	1998	2.46
1684484658.3261282	48	1998	2.46
1684484658.9551466	32	1998	2.46
1684484659.5864408	47	1998	2.46
1684484660.2187402	32	1998	2.46
1684484660.8526697	28	1998	2.46
1684484661.4829576	45	1998	2.46
1684484662.121857	34	1998	2.46
1684484662.7547405	40	1998	2.46
1684484663.3876436	28	1998	2.46
1684484664.0241392	48	1998	2.46
1684484664.6606107	30	1998	2.46
1684484665.2968614	35	1998	2.46
1684484665.9408026	49	1998	2.46
1684484666.5718281	34	1998	2.46
1684484667.2404141	33	1998	2.46
1684484667.8832226	92	2866	3.53
1684484668.5201511	42	2866	3.53
1684484669.1535895	49	2866	3.53
1684484669.7824044	46	2866	3.53
1684484670.4158282	40	2866	3.53
1684484671.0477598	28	2866	3.53
1684484671.6784427	49	2866	3.53
1684484672.3084176	35	2866	3.53
1684484672.9424827	48	2866	3.53
1684484673.574107	50	2866	3.53
1684484674.2066045	47	2866	3.53
1684484674.8471377	50	2866	3.53
1684484675.4844813	48	2866	3.53
1684484676.1177084	34	2866	3.53
1684484676.7503278	51	2866	3.53
1684484677.3829496	48	2866	3.53
1684484678.0314102	49	2866	3.53
1684484678.6655328	48	2866	3.53
1684484679.2923121	50	2866	3.53
1684484679.925014	34	2866	3.53
1684484680.5563517	49	2866	3.53
1684484681.1888604	34	2866	3.53
1684484681.8430333	49	2866	3.53
1684484682.4979205	41	2866	3.53
1684484683.1300473	41	2866	3.53
1684484683.7627587	37	2866	3.53
1684484684.3940694	49	2866	3.53
1684484685.0249732	34	2866	3.53
1684484685.6584406	48	2866	3.53
1684484686.313834	34	2866	3.53
1684484686.9465	34	2866	3.53
1684484687.5766892	48	2866	3.53
1684484688.213628	35	2866	3.53
1684484688.846234	41	2866	3.53
1684484689.5050726	48	2866	3.53
1684484690.1387982	35	2866	3.53
1684484690.7776058	50	2866	3.53
1684484691.4151866	47	2866	3.53
1684484692.0464838	35	2866	3.53
1684484692.6776676	42	2866	3.53
1684484693.3214972	41	2866	3.53
1684484693.9799402	33	2866	3.53
1684484694.6201262	29	2866	3.53
1684484695.2621071	50	2866	3.53
1684484695.8990655	34	2866	3.53
1684484696.5378282	47	2866	3.53
1684484697.1727135	42	2866	3.53
1684484697.8210394	35	2866	3.53
1684484698.458184	34	2866	3.53
1684484699.0894947	47	2866	3.53
1684484699.7267165	34	2866	3.53
1684484700.376022	49	2866	3.53
1684484701.009289	33	2866	3.53
1684484701.655198	46	2866	3.53
1684484702.3158767	92	2866	3.53
1684484702.9586458	48	2866	3.53
1684484703.5947368	35	2866	3.53
1684484704.2282135	50	2866	3.53
1684484704.8635561	33	2866	3.53
1684484705.4968612	31	2866	3.53
1684484706.1283495	50	2866	3.53
1684484706.762937	34	2866	3.53
1684484707.393774	48	2866	3.53
1684484708.0305135	43	2866	3.53
1684484708.6667569	31	2866	3.53
1684484709.3024216	49	2866	3.53
1684484709.9366448	46	2866	3.53
1684484710.5720696	42	2866	3.53
1684484711.202765	35	2866	3.53
1684484711.839037	50	2866	3.53
1684484712.491076	32	2866	3.53
1684484713.137471	45	2866	3.53
1684484713.7706704	35	2866	3.53
1684484714.406834	47	2866	3.53
1684484715.037753	34	2866	3.53
1684484715.6723568	49	2866	3.53
1684484716.3039675	34	2866	3.53
1684484716.9340372	49	2866	3.53
1684484717.5686653	41	2866	3.53
1684484718.2077165	46	2866	3.53
1684484718.839318	30	2866	3.53
1684484719.4874613	49	2866	3.53
1684484720.1228406	34	2866	3.53
1684484720.775163	48	2866	3.53
1684484721.4149623	30	2866	3.53
1684484722.0466213	37	2866	3.53
1684484722.700077	37	2866	3.53
1684484723.3389342	50	2866	3.53
1684484723.9808862	33	2866	3.53
1684484724.6237662	49	2866	3.53
1684484725.254575	49	2866	3.53
1684484725.9082453	34	2866	3.53
1684484726.552549	47	2866	3.53
1684484727.1857765	37	2866	3.53
1684484727.817005	41	2866	3.53
1684484728.4527414	49	2866	3.53
1684484729.1156173	43	2866	3.53
1684484729.7969303	34	2866	3.53
1684484730.4329162	48	2866	3.53
1684484731.0715702	41	2866	3.53
1684484731.711427	36	2866	3.53
1684484732.3535888	34	2866	3.53
1684484732.9816887	44	2866	3.53
1684484733.6174154	34	2866	3.53
1684484734.2739565	49	2866	3.53
1684484734.9462712	49	2866	3.53
1684484735.5938253	34	2866	3.53
1684484736.2683327	42	2866	3.53
1684484736.9093251	92	2866	3.53
1684484737.5470603	40	2866	3.53
1684484738.181611	33	2866	3.53
1684484738.8162012	45	2866	3.53
1684484739.4468336	34	2866	3.53
1684484740.0811849	49	2866	3.53
1684484740.7173948	35	2866	3.53
1684484741.350842	49	2866	3.53
1684484741.984254	42	2866	3.53
1684484742.6191452	35	2866	3.53
1684484743.269733	35	2866	3.53
1684484743.917231	42	2866	3.53
1684484744.570037	34	2866	3.53
1684484745.2156656	34	2866	3.53
1684484745.8513114	49	2866	3.53
1684484746.4869475	31	2866	3.53
1684484747.1286635	31	2866	3.53
1684484747.7613819	43	2866	3.53
1684484748.399377	35	2866	3.53
1684484749.0348272	49	2866	3.53
1684484749.6806881	49	2866	3.53
1684484750.3184495	33	2866	3.53
1684484750.957954	48	2866	3.53
1684484751.596608	35	2866	3.53
1684484752.2300751	35	2866	3.53
1684484752.863515	42	2866	3.53
1684484753.4950967	49	2866	3.53
1684484754.126997	35	2866	3.53
1684484754.7569659	46	2866	3.53
1684484755.3912277	34	2866	3.53
1684484756.0230482	48	2866	3.53
1684484756.6559556	35	2866	3.53
1684484757.3088872	49	2866	3.53
1684484757.9480917	39	2866	3.53
1684484758.6052353	47	2866	3.53
1684484759.2587287	34	2866	3.53
1684484759.9138181	42	2866	3.53
1684484760.54554	49	2866	3.53
1684484761.178817	47	2866	3.53
1684484761.8116117	41	2866	3.53
1684484762.445507	47	2866	3.53
1684484763.0801306	33	2866	3.53
1684484763.712981	45	2866	3.53
1684484764.3483841	35	2866	3.53
1684484764.9778256	48	2866	3.53
1684484765.618602	49	2866	3.53
1684484766.251378	49	2866	3.53
1684484766.893287	42	2866	3.53
1684484767.528182	49	2866	3.53
1684484768.1640353	33	2866	3.53
1684484768.7972198	38	2866	3.53
1684484769.4308062	49	2866	3.53
1684484770.0617259	48	2866	3.53
1684484770.694905	35	2866	3.53
1684484771.335362	80	2866	3.53
1684484771.9870348	89	2866	3.53
1684484772.6196208	50	2866	3.53
1684484773.2556927	49	2866	3.53
1684484773.8846226	31	2866	3.53
1684484774.5154796	35	2866	3.53
1684484775.148072	41	2866	3.53
1684484775.7834783	34	2866	3.53
1684484776.4255517	49	2866	3.53
1684484777.0652874	48	2866	3.53
1684484777.6982696	34	2866	3.53
1684484778.3345783	33	2866	3.53
1684484778.9743059	44	2866	3.53
1684484779.6099474	35	2866	3.53
1684484780.2450242	49	2866	3.53
1684484780.8836133	35	2866	3.53
1684484781.5172856	34	2866	3.53
1684484782.148145	49	2866	3.53
1684484782.7785738	35	2866	3.53
1684484783.410886	48	2866	3.53
1684484784.0478404	35	2866	3.53
1684484784.682697	41	2866	3.53
1684484785.318584	36	2866	3.53
1684484785.9510775	43	2866	3.53
1684484786.5841782	35	2866	3.53
1684484787.232121	49	2866	3.53
1684484787.8689306	35	2866	3.53
1684484788.5060697	36	2866	3.53
1684484789.1395211	48	2866	3.53
1684484789.774878	50	2866	3.53
1684484790.4053283	32	2866	3.53
1684484791.041448	50	2866	3.53
1684484791.6749313	35	2866	3.53
1684484792.3113174	48	2866	3.53
1684484792.945694	35	2866	3.53
1684484793.5789146	34	2866	3.53
1684484794.2222195	42	2866	3.53
1684484794.853627	49	2866	3.53
1684484795.4849684	31	2866	3.53
1684484796.1189842	50	2866	3.53
1684484796.7523117	33	2866	3.53
1684484797.383288	48	2866	3.53
1684484798.019057	35	2866	3.53
1684484798.6525598	50	2866	3.53
1684484799.2835472	32	2866	3.53
1684484799.9150283	50	2866	3.53
1684484800.5497015	35	2866	3.53
1684484801.1839242	49	2866	3.53
1684484801.8177462	34	2866	3.53
