Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684480033.6443198	0	15	0.02
1684480034.3050652	2	660	0.81
1684480034.9675448	3	932	1.15
1684480035.6223474	3	1248	1.54
1684480036.2758484	37	1386	1.71
1684480036.9274933	48	1984	2.44
1684480037.5765502	51	1984	2.44
1684480038.2115552	53	1984	2.44
1684480038.8668065	57	1984	2.44
1684480039.521144	54	1984	2.44
1684480040.1828742	52	1984	2.44
1684480040.8274214	56	1984	2.44
1684480041.4646382	55	1984	2.44
1684480042.1079054	53	1984	2.44
1684480042.7524977	60	1984	2.44
1684480043.3976243	53	1984	2.44
1684480044.0448692	55	1984	2.44
1684480044.6962895	58	1984	2.44
1684480045.3396595	54	1984	2.44
1684480045.9836426	53	1984	2.44
1684480046.6410015	56	1984	2.44
1684480047.2840912	54	1984	2.44
1684480047.9248636	56	1984	2.44
1684480048.5701225	55	1984	2.44
1684480049.2113113	54	1984	2.44
1684480049.8512843	59	1984	2.44
1684480050.492218	51	1984	2.44
1684480051.1328743	54	1984	2.44
1684480051.7775989	58	1984	2.44
1684480052.419597	52	1984	2.44
1684480053.0635715	57	1984	2.44
1684480053.7103333	53	1984	2.44
1684480054.353532	53	1984	2.44
1684480054.9944282	58	1984	2.44
1684480055.648152	52	1984	2.44
1684480056.2947683	58	1984	2.44
1684480056.944413	54	1984	2.44
1684480057.5811756	52	1984	2.44
1684480058.2269807	60	1984	2.44
1684480058.8790212	52	1984	2.44
1684480059.528844	56	1984	2.44
1684480060.1921299	51	1984	2.44
1684480060.8489459	56	1984	2.44
1684480061.4958467	58	1984	2.44
1684480062.1362686	52	1984	2.44
1684480062.7820742	49	1984	2.44
1684480063.438987	50	1984	2.44
1684480064.0801234	51	1984	2.44
1684480064.7336416	56	1984	2.44
1684480065.377024	59	1984	2.44
1684480066.0173972	11	1984	2.44
1684480066.674567	7	1984	2.44
1684480067.311851	1	1984	2.44
1684480067.9668663	9	1984	2.44
