Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684484536.6628258	0	3	0.0
1684484537.328559	4	598	0.74
1684484537.9906704	3	750	0.92
1684484538.635769	3	886	1.09
1684484539.3272545	4	1080	1.33
1684484539.9913595	1	1206	1.48
1684484540.6554995	2	1386	1.71
1684484541.3130963	22	1942	2.39
1684484541.957557	56	1986	2.44
1684484542.5990496	46	1986	2.44
1684484543.2447193	56	1986	2.44
1684484543.8780866	58	1986	2.44
1684484544.5263653	47	1986	2.44
1684484545.1689465	48	1986	2.44
1684484545.8269463	49	1986	2.44
1684484546.4789784	49	1986	2.44
1684484547.1426504	53	1986	2.44
1684484547.7887068	49	1986	2.44
1684484548.438419	48	1986	2.44
1684484549.088776	51	1986	2.44
1684484549.7294228	50	1986	2.44
1684484550.3672779	56	1986	2.44
1684484551.0056274	57	1986	2.44
1684484551.6467335	58	1986	2.44
1684484552.28912	53	1986	2.44
1684484552.938558	51	1986	2.44
1684484553.5877326	55	1986	2.44
1684484554.2312784	58	1986	2.44
1684484554.8704824	50	1986	2.44
1684484555.5143642	53	1986	2.44
1684484556.1660166	54	1986	2.44
1684484556.8090744	54	1986	2.44
1684484557.4519536	52	1986	2.44
1684484558.0927634	53	1986	2.44
1684484558.735712	55	1986	2.44
1684484559.3868892	56	1986	2.44
1684484560.0223782	48	1986	2.44
1684484560.662125	50	1986	2.44
1684484561.2964127	54	1986	2.44
1684484561.953567	53	1986	2.44
1684484562.5968049	56	1986	2.44
1684484563.2370126	47	1986	2.44
1684484563.871598	50	1986	2.44
1684484564.5080633	53	1986	2.44
1684484565.156778	57	1986	2.44
1684484565.7968545	57	1986	2.44
1684484566.4479692	56	1986	2.44
1684484567.0854087	47	1986	2.44
1684484567.7303324	49	1986	2.44
1684484568.3720045	51	1986	2.44
1684484569.0099926	53	1986	2.44
1684484569.6579802	54	1986	2.44
1684484570.2966611	52	1986	2.44
1684484570.9367547	50	1986	2.44
1684484571.5765784	40	1986	2.44
1684484572.2159252	0	1986	2.44
1684484572.8756092	0	1986	2.44
1684484573.5224056	15	1986	2.44
1684484574.1539838	9	1986	2.44
