Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678733.9766593	0	3	0.0
1685678734.6224275	7	600	0.74
1685678735.2582436	3	872	1.07
1685678736.2575834	2	1050	1.29
1685678738.7543216	0	1050	1.29
1685678740.0549364	0	1050	1.29
1685678741.2742627	0	1050	1.29
1685678742.2632248	0	1050	1.29
1685678743.5648954	0	1050	1.29
1685678744.1975334	0	1050	1.29
1685678744.8283842	0	1050	1.29
1685678745.464953	0	1050	1.29
1685678746.093118	0	1050	1.29
1685678746.72579	0	1050	1.29
1685678747.3567932	0	1050	1.29
1685678748.0883653	0	1050	1.29
