Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678614.4258146	0	3	0.0
1685678615.080526	7	584	0.72
1685678615.7374685	2	682	0.84
1685678616.3800373	3	866	1.07
1685678618.0488324	0	1042	1.28
1685678619.3511076	0	1042	1.28
1685678620.986358	0	1042	1.28
1685678621.9618564	0	1042	1.28
1685678622.5911193	0	1042	1.28
1685678623.2203395	0	1042	1.28
1685678623.8504386	0	1042	1.28
1685678624.4837668	0	1042	1.28
1685678625.1150625	0	1042	1.28
1685678625.7451193	0	1042	1.28
1685678626.37589	0	1042	1.28
