Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678383.2774887	0	3	0.0
1685678383.9250212	5	696	0.86
1685678384.5596447	3	880	1.08
1685678385.2008042	7	1274	1.57
1685678385.8415954	3	1536	1.89
1685678386.49324	56	2440	3.0
1685678387.1375992	55	2440	3.0
1685678387.787466	54	2440	3.0
1685678388.5309289	55	2440	3.0
1685678389.1795754	54	2440	3.0
1685678389.8244307	54	2440	3.0
1685678390.459606	53	2440	3.0
1685678391.1099207	54	2440	3.0
1685678391.7797039	32	2440	3.0
1685678392.4563463	35	2440	3.0
1685678393.1482072	53	2440	3.0
1685678393.8052409	22	2440	3.0
1685678394.4772158	36	2440	3.0
1685678395.196675	53	2440	3.0
1685678395.8695607	55	2440	3.0
1685678396.5493305	55	2440	3.0
1685678397.2907262	55	2440	3.0
1685678397.9831228	55	2440	3.0
1685678398.6557403	54	2440	3.0
1685678399.465402	54	2440	3.0
1685678400.223759	55	2440	3.0
1685678400.9044938	56	2440	3.0
1685678401.6409657	56	2440	3.0
1685678402.3114803	56	2440	3.0
1685678402.9711463	55	2440	3.0
1685678403.6227872	56	2440	3.0
1685678404.2689013	56	2440	3.0
1685678404.9272182	56	2440	3.0
1685678405.593656	56	2440	3.0
1685678406.241425	56	2440	3.0
1685678406.897887	54	2440	3.0
1685678407.5325618	0	2440	3.0
1685678408.18333	0	2440	3.0
