Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684480112.3685858	0	3	0.0
1684480113.0087318	8	664	0.82
1684480113.639669	6	904	1.11
1684480114.2746842	3	1212	1.49
1684480114.9346497	16	1386	1.71
1684480115.6184692	45	1940	2.39
1684480116.27444	56	1940	2.39
1684480116.9314935	48	1940	2.39
1684480117.5691426	58	1940	2.39
1684480118.210273	59	1940	2.39
1684480118.8528986	59	1940	2.39
1684480119.4859526	58	1940	2.39
1684480120.1271732	57	1940	2.39
1684480120.7739468	58	1940	2.39
1684480121.4145467	59	1940	2.39
1684480122.0769262	53	1940	2.39
1684480122.7352395	53	1940	2.39
1684480123.37909	55	1940	2.39
1684480124.0348713	58	1940	2.39
1684480124.6710398	53	1940	2.39
1684480125.3089385	54	1940	2.39
1684480125.9491904	57	1940	2.39
1684480126.5931516	59	1940	2.39
1684480127.2367988	61	1940	2.39
1684480127.8750753	60	1940	2.39
1684480128.5200028	59	1940	2.39
1684480129.1702445	61	1940	2.39
1684480129.822387	60	1940	2.39
1684480130.467999	60	1940	2.39
1684480131.120521	1	1940	2.39
1684480131.7634325	9	1940	2.39
1684480132.3980296	0	1940	2.39
1684480133.0362587	9	1940	2.39
