Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678413.509872	0	3	0.0
1685678414.1495495	7	564	0.69
1685678414.8088727	4	772	0.95
1685678415.470217	3	1042	1.28
1685678416.46351	0	1042	1.28
1685678417.5499728	0	1042	1.28
1685678418.8702114	0	1042	1.28
1685678420.1617303	0	1042	1.28
1685678420.9744377	0	1042	1.28
1685678421.605174	0	1042	1.28
1685678422.236774	0	1042	1.28
1685678422.8766952	0	1042	1.28
1685678423.530208	0	1042	1.28
1685678424.1701543	0	1042	1.28
1685678424.8072855	0	1042	1.28
