Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684490821.1342864	0	3	0.0
1684490821.7751625	2	608	0.75
1684490822.4309762	2	782	0.96
1684490823.0862887	1	944	1.16
1684490823.7392893	3	1112	1.37
1684490824.3761652	2	1256	1.55
1684490825.0125248	1	1386	1.71
1684490825.6585367	13	1898	2.34
1684490826.294553	51	1986	2.44
1684490826.9347532	46	1986	2.44
1684490827.5734332	46	1986	2.44
1684490828.21538	51	1986	2.44
1684490828.8535938	51	1986	2.44
1684490829.5010395	42	1986	2.44
1684490830.138361	54	1986	2.44
1684490830.7771149	56	1986	2.44
1684490831.4146917	49	1986	2.44
1684490832.0685008	52	1986	2.44
1684490832.7141604	57	1986	2.44
1684490833.3547337	52	1986	2.44
1684490833.9931514	49	1986	2.44
1684490834.6299987	56	1986	2.44
1684490835.2761083	53	1986	2.44
1684490835.9269128	53	1986	2.44
1684490836.56399	58	1986	2.44
1684490837.2043803	51	1986	2.44
1684490837.8607514	51	1986	2.44
1684490838.4975147	59	1986	2.44
1684490839.14586	52	1986	2.44
1684490839.780913	51	1986	2.44
1684490840.4196448	57	1986	2.44
1684490841.0617082	52	1986	2.44
1684490841.7006292	51	1986	2.44
1684490842.3379405	57	1986	2.44
1684490842.9826257	52	1986	2.44
1684490843.6292045	53	1986	2.44
1684490844.2655668	56	1986	2.44
1684490844.9051054	54	1986	2.44
1684490845.541658	55	1986	2.44
1684490846.1832116	56	1986	2.44
1684490846.8272138	55	1986	2.44
1684490847.468071	55	1986	2.44
1684490848.1050496	57	1986	2.44
1684490848.7481408	52	1986	2.44
1684490849.3879719	56	1986	2.44
1684490850.0245895	54	1986	2.44
1684490850.665813	57	1986	2.44
1684490851.3072708	54	1986	2.44
1684490851.9501033	54	1986	2.44
1684490852.59181	57	1986	2.44
1684490853.2342775	53	1986	2.44
1684490853.873597	56	1986	2.44
1684490854.5191884	53	1986	2.44
1684490855.156769	8	1986	2.44
1684490855.7872329	0	1986	2.44
1684490856.4249384	15	1986	2.44
1684490857.0561748	14	1986	2.44
