Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684477811.172798	0	24	0.03
1684477811.824873	2	706	0.87
1684477812.4801714	2	938	1.15
1684477813.1420417	3	1242	1.53
1684477813.7991972	28	1386	1.71
1684477814.4482498	51	1942	2.39
1684477815.0829337	51	1942	2.39
1684477815.726654	58	1942	2.39
1684477816.3884819	49	1942	2.39
1684477817.0373726	54	1942	2.39
1684477817.6741211	58	1942	2.39
1684477818.3186946	53	1942	2.39
1684477818.9622273	50	1942	2.39
1684477819.6045415	51	1942	2.39
1684477820.2458544	50	1942	2.39
1684477820.8905518	52	1942	2.39
1684477821.5474362	51	1942	2.39
1684477822.2044663	50	1942	2.39
1684477822.8559349	50	1942	2.39
1684477823.5097246	54	1942	2.39
1684477824.1509337	60	1942	2.39
1684477824.7947326	59	1942	2.39
1684477825.4419863	60	1942	2.39
1684477826.0769794	61	1942	2.39
1684477826.7411175	61	1942	2.39
1684477827.3850393	55	1942	2.39
1684477828.023125	57	1942	2.39
1684477828.6636043	58	1942	2.39
1684477829.3003843	50	1942	2.39
1684477829.940332	6	1942	2.39
1684477830.582104	16	1942	2.39
1684477831.231995	5	1942	2.39
1684477831.8934014	9	1942	2.39
