Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684484496.52159	0	3	0.0
1684484497.1763377	3	652	0.8
1684484497.825943	5	912	1.12
1684484498.4745955	4	1164	1.43
1684484499.1327147	3	1386	1.71
1684484499.7874591	20	1896	2.33
1684484500.4424043	53	1984	2.44
1684484501.0889032	60	1984	2.44
1684484501.749632	53	1984	2.44
1684484502.388558	52	1984	2.44
1684484503.0464602	56	1984	2.44
1684484503.6891134	58	1984	2.44
1684484504.3312466	52	1984	2.44
1684484504.9767108	49	1984	2.44
1684484505.6338916	51	1984	2.44
1684484506.278652	56	1984	2.44
1684484506.940208	59	1984	2.44
1684484507.6039944	52	1984	2.44
1684484508.2498486	51	1984	2.44
1684484508.912276	55	1984	2.44
1684484509.5666974	58	1984	2.44
1684484510.224349	51	1984	2.44
1684484510.8701262	51	1984	2.44
1684484511.5297706	59	1984	2.44
1684484512.1893811	53	1984	2.44
1684484512.8504086	52	1984	2.44
1684484513.4959555	54	1984	2.44
1684484514.1443355	53	1984	2.44
1684484514.8075182	50	1984	2.44
1684484515.467422	47	1984	2.44
1684484516.1096504	49	1984	2.44
1684484516.7460897	57	1984	2.44
1684484517.3902824	55	1984	2.44
1684484518.0330403	51	1984	2.44
1684484518.6805105	44	1984	2.44
1684484519.3250456	56	1984	2.44
1684484519.970852	51	1984	2.44
1684484520.611673	56	1984	2.44
1684484521.257117	57	1984	2.44
1684484521.8970459	52	1984	2.44
1684484522.537623	51	1984	2.44
1684484523.1963964	55	1984	2.44
1684484523.8455544	59	1984	2.44
1684484524.489838	56	1984	2.44
1684484525.1341252	50	1984	2.44
1684484525.7754316	50	1984	2.44
1684484526.4198053	54	1984	2.44
1684484527.0821376	59	1984	2.44
1684484527.7212214	55	1984	2.44
1684484528.3709264	51	1984	2.44
1684484529.0298412	49	1984	2.44
1684484529.6752439	9	1984	2.44
1684484530.315287	0	1984	2.44
1684484530.998938	9	1984	2.44
1684484531.6756642	0	1984	2.44
