Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685103968.4452484	0	8440	10.39
1685103969.1023817	3	9163	11.28
1685103969.745516	4	9441	11.62
1685103970.3874655	3	9703	11.94
1685103971.0367444	25	9823	12.09
1685103971.6808662	88	14365	17.68
1685103972.3306592	100	15441	19.0
1685103972.970225	94	15573	19.17
1685103973.6274414	100	15765	19.4
1685103974.2837925	97	15861	19.52
1685103974.933012	95	15861	19.52
1685103975.5757542	100	16001	19.69
1685103976.2193868	97	16001	19.69
1685103976.8751352	100	16093	19.81
1685103977.531962	95	16229	19.97
1685103978.187358	96	16273	20.03
1685103978.8272145	97	16413	20.2
1685103979.4824781	94	16413	20.2
1685103980.130603	100	16553	20.37
1685103980.7863266	96	16645	20.49
1685103981.4361424	100	16689	20.54
1685103982.0837142	97	16781	20.65
1685103982.7338262	95	16825	20.71
1685103983.3800538	100	16965	20.88
1685103984.0180058	96	16965	20.88
1685103984.6765008	100	17105	21.05
1685103985.332545	96	17197	21.17
1685103985.986497	94	17241	21.22
1685103986.6401508	100	17333	21.33
1685103987.2738419	94	17377	21.39
1685103987.9200742	100	17517	21.56
1685103988.56153	88	17657	21.73
1685103989.2642233	95	17657	21.73
1685103989.922703	98	17749	21.84
1685103990.5800748	93	17793	21.9
1685103991.2429774	100	17885	22.01
1685103991.9021456	93	18069	22.24
1685103992.561269	100	18069	22.24
1685103993.2208717	96	18209	22.41
1685103993.8775995	96	18209	22.41
1685103994.5331419	100	18301	22.52
1685103995.1967204	96	18437	22.69
1685103995.8474767	95	18481	22.75
1685103996.478502	100	18621	22.92
1685103997.127381	97	18621	22.92
1685103997.774077	100	18761	23.09
1685103998.436391	97	18761	23.09
1685103999.0953178	100	18853	23.2
1685103999.7474997	96	18989	23.37
1685104000.4056923	100	19033	23.42
1685104001.0644531	96	19173	23.6
1685104001.7104013	96	19173	23.6
1685104002.3653407	100	19313	23.77
1685104003.0261838	96	19405	23.88
1685104003.6795018	100	19449	23.94
1685104004.338391	100	19541	24.05
1685104004.9865315	97	19585	24.1
1685104005.6364543	100	19725	24.28
1685104006.2979515	96	19865	24.45
1685104006.9562273	95	19865	24.45
1685104007.6154337	99	19957	24.56
1685104008.2731524	96	20001	24.62
1685104008.9311001	100	20093	24.73
1685104009.5778067	94	20277	24.96
1685104010.2370481	96	20277	24.96
1685104010.9499574	97	20417	25.13
1685104011.5872715	96	20417	25.13
1685104012.2433665	100	20509	25.24
1685104012.890289	96	20645	25.41
1685104013.5273697	100	20689	25.46
1685104014.1746988	95	20829	25.64
1685104014.8124516	96	20829	25.64
1685104015.4495306	100	20969	25.81
1685104016.1129253	96	20969	25.81
1685104016.7600791	100	21061	25.92
1685104017.4468522	95	21197	26.09
1685104018.1338487	96	21241	26.14
1685104018.7804627	98	21381	26.31
1685104019.4203033	93	21381	26.31
1685104020.1104822	100	21521	26.49
1685104020.742678	93	21613	26.6
1685104021.421788	97	21657	26.65
1685104022.1281533	100	21749	26.77
1685104022.8144326	96	21793	26.82
1685104023.4758375	100	21933	26.99
1685104024.127226	95	22073	27.17
1685104024.8017564	95	22073	27.17
1685104025.4622974	99	22165	27.28
1685104026.1167893	93	22209	27.33
1685104026.7718737	100	22301	27.45
1685104027.4273012	88	22345	27.5
1685104028.084824	100	22485	27.67
1685104028.7215476	94	22625	27.85
1685104029.3537645	95	22625	27.85
1685104030.0109107	98	22717	27.96
1685104030.6451085	96	22761	28.01
1685104031.3029504	100	22853	28.13
1685104031.9523096	94	23037	28.35
1685104032.6003692	96	23037	28.35
1685104033.2563832	98	23177	28.53
1685104033.901952	85	23177	28.53
1685104034.546505	99	23269	28.64
1685104035.1966689	96	23313	28.69
1685104035.8592193	100	23405	28.81
1685104036.523559	93	23589	29.03
1685104037.170073	100	23589	29.03
1685104037.8219166	99	23729	29.2
1685104038.4794657	94	23729	29.2
1685104039.1382384	100	23821	29.32
1685104774.3566935	25	23865	29.37
1685104775.3470104	19	23865	29.37
