Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678547.7880225	0	3	0.0
1685678548.4308646	6	728	0.9
1685678549.084217	4	996	1.23
1685678549.730908	1	1340	1.65
1685678550.385144	54	2054	2.53
1685678551.0233333	70	2054	2.53
1685678551.6666949	63	2054	2.53
1685678552.305245	63	2054	2.53
1685678552.945551	62	2054	2.53
1685678553.5865858	63	2054	2.53
1685678554.223302	65	2054	2.53
1685678554.8591814	69	2054	2.53
1685678555.5007267	71	2054	2.53
1685678556.2976015	70	2054	2.53
1685678556.9540076	69	2054	2.53
1685678557.5943189	70	2054	2.53
1685678558.2294567	65	2054	2.53
1685678558.8620753	63	2054	2.53
1685678559.495435	63	2054	2.53
1685678560.1291747	64	2054	2.53
1685678560.762779	70	2054	2.53
1685678561.4214354	66	2054	2.53
1685678562.0541484	70	2054	2.53
1685678562.8074803	69	2054	2.53
1685678563.4382615	70	2054	2.53
1685678564.0878978	69	2054	2.53
1685678564.7176564	63	2054	2.53
1685678565.35699	63	2054	2.53
1685678566.0020726	63	2054	2.53
1685678566.6343946	67	2054	2.53
1685678567.279207	62	2054	2.53
1685678567.9140856	69	2054	2.53
1685678568.5546935	70	2054	2.53
1685678569.2866137	70	2054	2.53
1685678569.9272416	70	2054	2.53
1685678570.5566165	67	2054	2.53
1685678571.2002552	63	2054	2.53
1685678571.8540952	62	2054	2.53
1685678572.4954946	63	2054	2.53
1685678573.130921	63	2054	2.53
1685678573.77242	65	2054	2.53
1685678574.4214652	71	2054	2.53
1685678575.085579	70	2054	2.53
1685678575.7597876	69	2054	2.53
1685678576.3969052	70	2054	2.53
1685678577.02826	0	2054	2.53
1685678577.6556165	0	2054	2.53
1685678578.3123178	0	2054	2.53
