Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684484603.9989312	0	15	0.02
1684484604.6631737	2	700	0.86
1684484605.3253968	2	868	1.07
1684484605.9746227	4	1104	1.36
1684484606.608015	3	1342	1.65
1684484607.2662013	33	1388	1.71
1684484607.9104657	48	1942	2.39
1684484608.550665	56	1942	2.39
1684484609.1865284	56	1942	2.39
1684484609.8231091	49	1942	2.39
1684484610.4590273	52	1942	2.39
1684484611.1028702	51	1942	2.39
1684484611.7419093	54	1942	2.39
1684484612.3797038	53	1942	2.39
1684484613.013492	51	1942	2.39
1684484613.653822	57	1942	2.39
1684484614.2880676	59	1942	2.39
1684484614.9284122	60	1942	2.39
1684484615.5733972	58	1942	2.39
1684484616.211838	55	1942	2.39
1684484616.8573203	61	1942	2.39
1684484617.4960475	60	1942	2.39
1684484618.1501105	50	1942	2.39
1684484618.7850869	55	1942	2.39
1684484619.4204094	58	1942	2.39
1684484620.0623493	52	1942	2.39
1684484620.7004216	52	1942	2.39
1684484621.3404322	53	1942	2.39
1684484621.978052	46	1942	2.39
1684484622.623814	59	1942	2.39
1684484623.274932	9	1942	2.39
1684484623.9199085	0	1942	2.39
1684484624.5545795	0	1942	2.39
1684484625.1911123	0	1942	2.39
