Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678583.1209397	0	3	0.0
1685678583.7636678	4	726	0.89
1685678584.4028783	4	906	1.12
1685678585.060662	4	1312	1.61
1685678585.6979153	6	2326	2.86
1685678586.4811225	56	2440	3.0
1685678587.1539245	55	2440	3.0
1685678587.8287554	55	2440	3.0
1685678588.479501	55	2440	3.0
1685678589.1288753	56	2440	3.0
1685678589.8203604	54	2440	3.0
1685678590.5579116	45	2440	3.0
1685678591.2295103	55	2440	3.0
1685678591.9044378	50	2440	3.0
1685678592.554291	54	2440	3.0
1685678593.2175786	53	2440	3.0
1685678593.904149	52	2440	3.0
1685678594.5455139	42	2440	3.0
1685678595.3060064	25	2440	3.0
1685678595.9784822	40	2440	3.0
1685678596.6700583	51	2440	3.0
1685678597.4073083	51	2440	3.0
1685678598.123079	54	2440	3.0
1685678598.7986696	55	2440	3.0
1685678599.4530375	53	2440	3.0
1685678600.189415	37	2440	3.0
1685678600.8611407	53	2440	3.0
1685678601.5193276	37	2440	3.0
1685678602.2577097	54	2440	3.0
1685678602.9218411	54	2440	3.0
1685678603.5917575	55	2440	3.0
1685678604.289188	56	2440	3.0
1685678604.9469578	56	2440	3.0
1685678605.6285589	46	2440	3.0
1685678606.2859416	55	2440	3.0
1685678606.94837	54	2440	3.0
1685678607.5967314	56	2440	3.0
1685678608.2275722	0	2440	3.0
1685678608.8620167	0	2440	3.0
