Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678651.2932749	0	3	0.0
1685678651.9472287	7	726	0.89
1685678652.5960217	5	948	1.17
1685678653.2377837	3	1288	1.59
1685678653.8866463	25	1966	2.42
1685678654.5460618	64	2054	2.53
1685678655.2074547	63	2054	2.53
1685678655.8651204	63	2054	2.53
1685678656.5010607	63	2054	2.53
1685678657.1471074	63	2054	2.53
1685678657.7837803	69	2054	2.53
1685678658.4172044	69	2054	2.53
1685678659.1150858	69	2054	2.53
1685678659.7472274	69	2054	2.53
1685678660.3793478	63	2054	2.53
1685678661.025836	63	2054	2.53
1685678661.6751277	62	2054	2.53
1685678662.3178656	62	2054	2.53
1685678662.9573598	66	2054	2.53
1685678663.5961525	69	2054	2.53
1685678664.232463	68	2054	2.53
1685678664.867932	71	2054	2.53
1685678665.5099943	66	2054	2.53
1685678666.1502697	70	2054	2.53
1685678666.783458	69	2054	2.53
1685678667.4248338	61	2054	2.53
1685678668.060585	63	2054	2.53
1685678668.7160091	63	2054	2.53
1685678669.3638065	62	2054	2.53
1685678670.1347883	64	2054	2.53
1685678670.800478	63	2054	2.53
1685678671.4621189	67	2054	2.53
1685678672.1220737	70	2054	2.53
1685678672.8004625	69	2054	2.53
1685678673.4390495	68	2054	2.53
1685678674.0995843	64	2054	2.53
1685678674.785952	63	2054	2.53
1685678675.4558268	63	2054	2.53
1685678676.1091318	63	2054	2.53
1685678676.7592669	63	2054	2.53
1685678677.4235976	66	2054	2.53
1685678678.0863068	62	2054	2.53
1685678678.8201334	67	2054	2.53
1685678679.4668	70	2054	2.53
1685678680.119979	70	2054	2.53
1685678680.7596002	54	2054	2.53
1685678681.4191902	0	2054	2.53
1685678682.0672116	0	2054	2.53
