Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684484578.8768687	0	3	0.0
1684484579.5342135	4	722	0.89
1684484580.185814	4	950	1.17
1684484580.818392	3	1208	1.49
1684484581.4581106	22	1386	1.71
1684484582.1056013	46	1940	2.39
1684484582.7537227	59	1940	2.39
1684484583.404643	50	1940	2.39
1684484584.0602252	51	1940	2.39
1684484584.6990058	52	1940	2.39
1684484585.3468277	51	1940	2.39
1684484585.9888494	58	1940	2.39
1684484586.6244404	50	1940	2.39
1684484587.260117	52	1940	2.39
1684484587.8962853	52	1940	2.39
1684484588.5375214	53	1940	2.39
1684484589.1964192	52	1940	2.39
1684484589.8354847	60	1940	2.39
1684484590.4737246	61	1940	2.39
1684484591.10749	61	1940	2.39
1684484591.7655396	61	1940	2.39
1684484592.4235518	61	1940	2.39
1684484593.0623088	55	1940	2.39
1684484593.71689	57	1940	2.39
1684484594.3537283	57	1940	2.39
1684484594.9935477	55	1940	2.39
1684484595.6377244	46	1940	2.39
1684484596.2980008	49	1940	2.39
1684484596.9374187	60	1940	2.39
1684484597.5753446	0	1940	2.39
1684484598.2129226	4	1940	2.39
1684484598.856982	7	1940	2.39
1684484599.5045862	9	1940	2.39
