Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1685678631.35946	0	3	0.0
1685678632.0442984	3	690	0.85
1685678632.6910834	3	888	1.09
1685678633.8630404	0	1050	1.29
1685678635.3484216	0	1050	1.29
1685678636.6685705	0	1050	1.29
1685678638.0511906	0	1050	1.29
1685678639.3488638	0	1050	1.29
1685678640.4484873	0	1050	1.29
1685678641.4592888	0	1050	1.29
1685678642.0911283	0	1050	1.29
1685678642.7239068	0	1050	1.29
1685678643.3511217	0	1050	1.29
1685678643.9826446	0	1050	1.29
1685678644.617116	0	1050	1.29
1685678645.2492728	0	1050	1.29
1685678645.8822289	0	1050	1.29
