Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684487051.2060647	0	3	0.0
1684487051.8620338	3	742	0.91
1684487052.524211	3	978	1.2
1684487053.1821916	3	1318	1.62
1684487053.8269477	35	1998	2.46
1684487054.462878	35	1998	2.46
1684487055.0984669	35	1998	2.46
1684487055.7336059	48	1998	2.46
1684487056.3657155	34	1998	2.46
1684487057.013923	33	1998	2.46
1684487057.6467316	43	1998	2.46
1684487058.280212	49	1998	2.46
1684487058.9129958	30	1998	2.46
1684487059.5696573	48	1998	2.46
1684487060.202541	35	1998	2.46
1684487060.8571095	42	1998	2.46
1684487061.489176	26	1998	2.46
1684487062.1248145	41	1998	2.46
1684487062.7574732	35	1998	2.46
1684487063.4148052	50	1998	2.46
1684487064.0659106	34	1998	2.46
1684487064.7026148	48	1998	2.46
1684487065.3330128	31	1998	2.46
1684487065.9652689	48	1998	2.46
1684487066.6178002	48	1998	2.46
1684487067.264917	38	1998	2.46
1684487067.9075205	33	1998	2.46
1684487068.5558321	48	1998	2.46
1684487069.1910598	47	1998	2.46
1684487069.8281438	26	1998	2.46
1684487070.4614158	35	1998	2.46
1684487071.0944345	47	1998	2.46
1684487071.726969	48	1998	2.46
1684487072.3570566	27	1998	2.46
1684487072.9855373	27	1998	2.46
1684487073.6146915	48	1998	2.46
1684487074.2443776	41	1998	2.46
1684487074.87837	27	1998	2.46
1684487075.527051	48	1998	2.46
1684487076.1729949	35	1998	2.46
1684487076.8051379	45	1998	2.46
1684487077.4367406	32	1998	2.46
1684487078.0705755	49	1998	2.46
1684487078.7018745	42	1998	2.46
1684487079.3361008	48	1998	2.46
1684487079.9671335	35	1998	2.46
1684487080.5978296	48	1998	2.46
1684487081.2287362	32	1998	2.46
1684487081.8591056	48	1998	2.46
1684487082.49	35	1998	2.46
1684487083.1230094	48	1998	2.46
1684487083.7554595	47	1998	2.46
1684487084.3863747	30	1998	2.46
1684487085.0245023	33	1998	2.46
1684487085.6541615	48	1998	2.46
1684487086.290692	47	1998	2.46
1684487086.9236834	48	1998	2.46
1684487087.5552888	49	1998	2.46
1684487088.1895647	33	1998	2.46
1684487088.8339524	76	2866	3.53
1684487089.4632056	57	2866	3.53
1684487090.0914023	34	2866	3.53
1684487090.72575	47	2866	3.53
1684487091.3564327	35	2866	3.53
1684487091.989434	37	2866	3.53
1684487092.6236289	36	2866	3.53
1684487093.2566297	35	2866	3.53
1684487093.8971643	38	2866	3.53
1684487094.524515	51	2866	3.53
1684487095.179116	34	2866	3.53
1684487095.8141568	51	2866	3.53
1684487096.4753284	33	2866	3.53
1684487097.1084113	37	2866	3.53
1684487097.7691913	42	2866	3.53
1684487098.4372733	51	2866	3.53
1684487099.077212	34	2866	3.53
1684487099.707073	49	2866	3.53
1684487100.3788745	51	2866	3.53
1684487101.0147536	48	2866	3.53
1684487101.651553	35	2866	3.53
1684487102.3027086	49	2866	3.53
1684487102.9419017	48	2866	3.53
1684487103.5744562	40	2866	3.53
1684487104.2518644	35	2866	3.53
1684487104.8850503	48	2866	3.53
1684487105.5177085	34	2866	3.53
1684487106.152153	35	2866	3.53
1684487106.7839925	42	2866	3.53
1684487107.4145353	49	2866	3.53
1684487108.0499594	35	2866	3.53
1684487108.6806545	49	2866	3.53
1684487109.312539	34	2866	3.53
1684487109.9471195	49	2866	3.53
1684487110.590422	34	2866	3.53
1684487111.2187288	49	2866	3.53
1684487111.8498566	49	2866	3.53
1684487112.4796312	50	2866	3.53
1684487113.1142294	42	2866	3.53
1684487113.746877	49	2866	3.53
1684487114.3852475	28	2866	3.53
1684487115.0223966	34	2866	3.53
1684487115.6534817	27	2866	3.53
1684487116.2845478	35	2866	3.53
1684487116.9145427	44	2866	3.53
1684487117.5455294	32	2866	3.53
1684487118.1773002	49	2866	3.53
1684487118.8120275	34	2866	3.53
1684487119.444567	49	2866	3.53
1684487120.0772896	50	2866	3.53
1684487120.709286	34	2866	3.53
1684487121.3377028	42	2866	3.53
1684487121.9701142	34	2866	3.53
1684487122.6071672	28	2866	3.53
1684487123.2402813	49	2866	3.53
1684487123.8937213	91	2866	3.53
1684487124.533866	40	2866	3.53
1684487125.1666617	30	2866	3.53
1684487125.7982848	49	2866	3.53
1684487126.4312427	35	2866	3.53
1684487127.0670593	49	2866	3.53
1684487127.7049558	45	2866	3.53
1684487128.3344686	43	2866	3.53
1684487128.9664602	31	2866	3.53
1684487129.6016467	50	2866	3.53
1684487130.2460673	34	2866	3.53
1684487130.8782287	50	2866	3.53
1684487131.5110006	33	2866	3.53
1684487132.1445792	50	2866	3.53
1684487132.7725055	39	2866	3.53
1684487133.4049246	43	2866	3.53
1684487134.0406094	34	2866	3.53
1684487134.6703634	49	2866	3.53
1684487135.303123	35	2866	3.53
1684487135.9403632	51	2866	3.53
1684487136.5736136	34	2866	3.53
1684487137.2038498	35	2866	3.53
1684487137.8353121	49	2866	3.53
1684487138.4686904	33	2866	3.53
1684487139.0970993	48	2866	3.53
